@relation ASS2009
@attribute skill_ID numeric
@attribute skill_mastery numeric
@attribute ability_profile numeric
@attribute problem_difficulty numeric
@attribute correctness {1,0}
@data
42,0.411753,1,4,1
42,0.444328,1,4,1
34,0.789386,1,1,1
34,0.875659,1,2,1
34,0.929246,1,2,1
34,0.960624,1,1,1
34,0.978364,1,2,1
34,0.988197,1,4,1
34,0.993586,1,1,1
34,0.996522,1,1,1
34,0.998116,1,2,1
34,0.998981,1,1,1
83,0.563882,1,3,0
83,0.103323,1,6,0
83,0.101208,1,4,1
83,0.265843,1,4,0
83,0.101652,1,5,1
83,0.2665,1,4,0
83,0.101654,1,5,1
83,0.266503,1,6,1
83,0.478687,1,3,0
83,0.102651,1,4,0
83,0.101206,1,6,0
35,0.850781,0,1,1
35,0.850612,0,0,1
35,0.850444,0,1,1
35,0.850276,0,2,1
35,0.850107,0,0,1
35,0.849939,0,0,1
35,0.84977,0,1,1
35,0.849601,0,2,1
35,0.849432,0,0,1
80,0.694021,0,2,1
80,0.837221,0,4,1
80,0.92013,0,2,1
80,0.962497,0,4,1
80,0.98277,0,3,1
80,0.992164,0,3,1
80,0.996454,0,3,1
80,0.998398,0,5,1
80,0.999277,0,4,1
80,0.999674,0,6,1
80,0.999853,0,5,1
80,0.999934,1,3,1
80,0.99997,1,5,1
80,0.999987,1,4,1
80,0.999994,1,7,1
82,0.74256,1,2,1
82,0.844854,1,0,1
82,0.910562,1,1,1
82,0.949841,1,1,1
82,0.972319,1,2,1
82,0.984862,1,3,1
82,0.991763,1,3,1
82,0.995531,1,4,1
82,0.997578,1,3,1
82,0.998689,1,1,1
54,0.351852,1,3,1
54,0.382857,1,3,1
54,0.414796,1,5,1
54,0.447424,1,5,0
54,0.353112,1,4,1
54,0.38416,1,3,1
54,0.416133,1,3,1
54,0.448784,1,3,1
54,0.481845,1,5,1
42,0.439223,1,3,1
42,0.472193,1,3,1
42,0.505372,1,4,0
42,0.407769,1,3,1
42,0.44027,1,2,1
42,0.473251,1,3,1
42,0.506432,1,3,1
42,0.539527,1,2,1
42,0.572251,1,3,1
42,0.604332,1,4,0
42,0.507096,1,4,1
42,0.540186,1,5,1
42,0.5729,1,5,1
42,0.604966,1,4,1
42,0.636134,1,4,1
34,0.789386,1,1,0
34,0.109366,1,1,1
34,0.253394,1,1,0
34,0.101764,1,2,0
34,0.101255,1,2,1
34,0.242802,1,1,1
34,0.413571,1,2,1
34,0.586146,1,2,1
34,0.731981,1,2,0
34,0.107112,1,1,1
34,0.25046,1,2,1
34,0.422027,1,4,0
34,0.102642,1,0,1
34,0.244621,1,2,0
34,0.101729,1,4,1
34,0.243423,1,4,1
34,0.41426,1,2,1
34,0.586781,1,1,1
34,0.732473,1,2,1
83,0.563882,1,4,1
34,0.838049,1,1,1
34,0.90637,1,2,1
34,0.947399,1,1,1
34,0.970942,1,2,0
34,0.170469,1,2,0
34,0.101463,1,2,0
34,0.101254,1,1,1
34,0.242801,1,1,1
34,0.41357,1,1,1
34,0.586145,1,1,1
34,0.73198,1,1,1
83,0.748754,1,4,0
83,0.106337,1,5,1
83,0.273399,1,4,1
83,0.486371,1,5,1
83,0.688732,1,6,0
83,0.104969,1,4,1
83,0.27139,1,6,1
83,0.484141,1,3,1
83,0.686913,1,3,1
83,0.83274,1,4,0
83,0.109881,1,3,1
83,0.278579,1,3,1
83,0.492089,1,3,1
83,0.693372,1,3,1
83,0.836813,1,2,1
83,0.919912,1,4,1
35,0.850781,0,1,1
35,0.850612,0,1,1
35,0.850444,0,1,1
35,0.850276,0,0,1
35,0.850107,0,1,1
35,0.849939,0,0,1
35,0.84977,0,0,1
35,0.849601,0,0,1
35,0.849432,0,0,1
80,0.694021,0,5,1
80,0.837221,0,4,1
80,0.92013,0,3,0
80,0.121287,0,2,1
80,0.295028,0,4,1
80,0.509945,0,4,1
80,0.707637,0,3,1
80,0.8457,0,2,1
80,0.924637,0,3,0
80,0.122574,0,1,1
80,0.296864,0,6,0
80,0.10176,7,3,1
80,0.26666,7,7,0
80,0.101655,7,5,0
80,0.101204,7,4,0
80,0.101203,7,5,0
80,0.101203,7,3,1
80,0.265836,7,2,1
80,0.477938,7,5,1
80,0.681824,7,4,0
80,0.104844,7,4,1
80,0.271207,7,3,0
80,0.10167,7,1,1
80,0.266527,7,7,0
80,0.101654,7,6,0
80,0.101204,7,5,0
80,0.101203,7,7,0
80,0.101203,7,4,0
80,0.101203,7,7,0
80,0.101203,7,5,0
80,0.101203,7,4,0
82,0.74256,7,1,1
82,0.844854,7,2,0
80,0.101203,7,6,0
80,0.101203,7,5,1
80,0.265836,7,4,1
80,0.477938,7,4,1
80,0.681824,7,4,0
80,0.104844,7,2,0
80,0.101211,7,3,0
80,0.101203,7,5,0
80,0.101203,7,5,0
80,0.101203,7,6,1
80,0.265836,7,3,0
80,0.101652,7,3,1
80,0.2665,7,5,0
80,0.101654,7,6,0
80,0.101204,7,3,1
80,0.265837,7,4,1
80,0.47794,7,4,1
80,0.681826,7,5,0
80,0.104844,7,6,0
80,0.101211,7,3,1
80,0.265848,7,4,0
80,0.101652,7,4,0
82,0.113104,7,5,0
82,0.101287,7,6,1
82,0.242844,7,1,1
82,0.413618,7,2,1
82,0.586189,7,2,0
82,0.10418,7,0,1
82,0.246634,7,1,1
82,0.417812,7,1,1
82,0.590043,7,5,1
82,0.734997,7,2,1
82,0.839758,7,2,0
82,0.112655,7,2,0
82,0.101286,7,1,1
82,0.242842,7,3,1
82,0.413616,7,2,0
82,0.102586,7,1,1
82,0.244548,7,0,1
82,0.415505,7,2,1
82,0.587926,7,0,1
82,0.733359,7,1,1
54,0.351852,7,5,0
54,0.268095,7,3,1
54,0.295241,7,3,1
54,0.323853,7,3,1
54,0.353787,7,5,0
54,0.269756,7,3,1
54,0.296998,7,1,1
54,0.325698,7,5,1
54,0.355709,7,4,1
54,0.386844,7,2,0
80,0.101204,7,6,0
80,0.101203,7,3,1
80,0.265836,7,5,0
80,0.101652,7,4,1
80,0.2665,7,3,1
80,0.478683,7,5,0
80,0.102651,7,3,0
80,0.101206,7,4,0
80,0.101203,7,5,1
80,0.265836,7,4,0
80,0.101652,7,3,1
80,0.2665,7,6,0
80,0.101654,7,1,1
80,0.266503,7,5,0
80,0.101654,7,5,0
80,0.101204,7,1,1
80,0.265837,7,4,0
80,0.101652,7,4,0
80,0.101204,7,3,0
80,0.101203,7,6,1
80,0.265836,7,4,1
80,0.477938,7,3,1
80,0.681824,7,6,0
80,0.104844,7,6,0
80,0.101211,7,3,1
80,0.265848,7,3,0
80,0.101652,7,4,0
80,0.101204,7,4,1
80,0.265837,7,4,0
80,0.101652,7,6,0
54,0.298515,7,1,1
54,0.32729,7,5,0
34,0.789386,7,2,0
34,0.109366,7,1,0
34,0.101277,7,2,0
34,0.101254,7,3,0
34,0.101254,7,1,1
34,0.2428,7,1,0
34,0.101722,7,2,0
34,0.101255,7,2,1
34,0.242802,7,1,1
34,0.413571,7,1,1
83,0.563882,7,6,0
81,0.552147,7,5,0
80,0.101204,7,4,0
80,0.101203,7,5,0
80,0.101203,7,3,0
80,0.101203,7,6,0
49,0.385714,7,5,0
42,0.439223,7,2,0
42,0.345572,7,2,1
42,0.376356,7,3,1
42,0.408121,7,1,1
42,0.440628,7,2,1
42,0.473613,7,3,1
42,0.506795,7,3,0
34,0.586146,7,1,1
34,0.731981,7,5,0
34,0.107112,7,2,1
34,0.25046,7,2,1
34,0.422027,7,3,1
34,0.593899,7,4,1
34,0.737971,7,0,1
83,0.103323,7,1,1
83,0.268968,7,1,1
83,0.481443,7,1,1
83,0.684705,7,3,1
83,0.83134,7,1,1
83,0.91698,7,5,0
80,0.101203,7,5,0
80,0.101203,7,4,1
80,0.265836,7,4,0
80,0.101652,7,4,0
80,0.101204,7,2,1
80,0.265837,7,3,1
80,0.47794,7,4,1
80,0.681826,7,5,1
80,0.82951,7,5,0
80,0.109681,7,5,1
80,0.278287,7,6,0
80,0.101694,7,5,1
80,0.266563,7,3,1
80,0.478753,7,6,0
80,0.102652,7,5,0
80,0.101206,7,3,0
80,0.101203,7,4,1
80,0.265836,7,3,0
80,0.101652,7,2,0
80,0.101204,7,4,0
80,0.101203,7,4,1
80,0.265836,7,2,1
80,0.477938,7,4,0
80,0.102646,7,2,1
80,0.267969,7,5,0
80,0.101659,7,3,0
80,0.101204,7,4,0
43,0.521959,7,1,0
43,0.103453,7,1,1
43,0.245683,7,1,1
43,0.416761,7,2,1
43,0.589079,7,4,1
43,0.734252,7,3,1
39,0.552876,7,3,0
39,0.103777,7,3,0
39,0.101261,7,3,1
39,0.242809,7,2,1
39,0.413579,7,2,1
39,0.586154,7,2,1
39,0.731987,7,7,0
80,0.101203,7,3,0
80,0.101203,7,6,0
80,0.101203,7,6,0
80,0.101203,7,3,0
80,0.101203,7,4,0
80,0.101203,7,4,0
80,0.101203,7,4,0
80,0.101203,7,6,0
80,0.101203,7,6,0
80,0.101203,7,4,0
80,0.101203,7,6,0
80,0.101203,7,1,1
80,0.265836,7,5,0
80,0.101652,7,4,0
80,0.101204,7,4,0
80,0.101203,7,5,0
80,0.101203,7,5,0
80,0.101203,7,5,0
80,0.101203,7,6,0
80,0.101203,7,6,0
80,0.101203,7,3,0
80,0.101203,7,4,0
49,0.10213,7,4,0
49,0.101205,7,5,0
49,0.101203,7,4,0
49,0.101203,7,5,0
49,0.101203,7,4,0
49,0.101203,7,4,0
49,0.101203,7,4,0
35,0.850781,0,1,1
35,0.850612,0,1,1
35,0.850444,0,1,1
35,0.850276,0,0,1
35,0.850107,0,3,1
35,0.849939,0,1,1
35,0.84977,0,0,1
35,0.849601,0,0,1
80,0.694021,0,4,1
80,0.837221,0,3,1
80,0.92013,0,3,1
80,0.962497,0,4,1
80,0.98277,0,4,1
80,0.992164,0,4,0
80,0.282954,0,4,0
80,0.10171,0,6,1
80,0.266587,0,3,0
80,0.101654,0,4,0
80,0.101204,0,1,1
80,0.265837,0,4,1
80,0.47794,7,3,1
80,0.681826,7,4,1
80,0.82951,7,6,0
80,0.109681,7,4,1
80,0.278287,7,5,1
80,0.491768,7,3,1
80,0.693113,7,6,0
80,0.105051,7,4,0
80,0.101211,7,5,0
80,0.101203,7,3,0
80,0.101203,7,4,1
80,0.265836,7,3,1
80,0.477938,7,5,0
80,0.102646,7,4,1
80,0.267969,7,3,1
80,0.480327,7,5,0
82,0.74256,7,6,0
82,0.107452,7,2,0
82,0.101271,7,1,0
82,0.101254,7,2,0
82,0.101254,7,3,0
82,0.101254,7,2,0
82,0.101254,7,2,0
82,0.101254,7,3,0
82,0.101254,7,2,0
82,0.101254,7,1,0
82,0.101254,7,3,0
59,0.532075,7,6,0
82,0.101254,7,3,0
82,0.101254,7,4,0
54,0.351852,7,2,0
54,0.268095,7,3,0
54,0.198389,7,7,0
54,0.143497,7,4,0
54,0.102124,7,3,0
54,0.071959,7,1,1
54,0.08212,7,5,0
54,0.057675,7,5,0
54,0.040479,7,5,1
54,0.046832,7,7,0
42,0.439223,7,2,0
42,0.345572,7,3,0
42,0.262719,7,3,0
42,0.194058,7,1,0
42,0.140175,7,2,0
42,0.099671,7,3,0
42,0.070196,7,2,0
42,0.049252,7,5,0
42,0.034619,7,4,0
42,0.024516,7,2,0
42,0.017597,7,7,0
42,0.012886,7,6,0
80,0.102662,7,3,0
80,0.101206,7,4,1
34,0.789386,7,1,1
34,0.875659,7,5,1
34,0.929246,7,1,1
34,0.960624,7,10,0
34,0.1528,7,3,1
34,0.308354,7,2,1
34,0.48365,7,3,1
34,0.648411,7,2,1
34,0.778872,7,1,1
80,0.265841,7,5,0
80,0.101652,7,4,0
80,0.101204,7,6,0
80,0.101203,7,4,1
80,0.265836,7,6,1
80,0.477938,7,3,1
80,0.681824,7,5,1
80,0.829509,7,4,1
80,0.915995,7,5,0
80,0.120225,7,4,0
80,0.101246,7,7,1
80,0.2659,7,4,1
80,0.47801,7,4,1
80,0.681883,7,6,0
80,0.104845,7,3,0
83,0.563882,7,5,0
83,0.103323,7,4,0
83,0.101208,7,3,0
83,0.101203,7,4,0
83,0.101203,7,6,0
83,0.101203,7,4,0
83,0.101203,7,4,0
80,0.101211,7,3,0
80,0.101203,7,5,0
80,0.101203,7,5,0
35,0.850781,0,3,1
35,0.850612,0,0,1
35,0.850444,0,1,1
35,0.850276,0,2,1
35,0.850107,0,0,1
35,0.849939,0,0,1
35,0.84977,0,1,1
35,0.849601,0,1,1
80,0.694021,0,3,1
80,0.837221,0,3,1
80,0.92013,0,4,0
80,0.121287,0,3,1
80,0.295028,0,4,1
80,0.509945,0,4,1
80,0.707637,0,3,1
80,0.8457,0,3,1
80,0.924637,0,6,0
80,0.122574,0,5,1
80,0.296864,0,4,1
80,0.511909,0,3,1
80,0.709186,7,6,1
80,0.846656,7,4,1
80,0.925143,7,4,1
80,0.964942,7,6,0
80,0.147996,7,6,0
80,0.101313,7,4,1
80,0.265999,7,4,0
80,0.101652,7,4,0
80,0.101204,7,5,0
80,0.101203,7,6,0
80,0.101203,7,4,0
80,0.101203,7,5,0
82,0.74256,7,3,1
82,0.844854,7,0,1
82,0.910562,7,3,1
82,0.949841,7,1,1
82,0.972319,7,1,1
82,0.984862,7,1,1
82,0.991763,7,2,1
82,0.995531,7,1,1
82,0.997578,7,2,1
54,0.351852,7,6,0
42,0.439223,7,4,0
54,0.268095,7,6,0
54,0.198389,7,6,1
54,0.220801,7,3,0
54,0.160852,7,5,1
54,0.180127,7,4,1
54,0.201066,7,5,0
54,0.145556,7,4,0
54,0.103648,7,5,1
54,0.117334,7,5,1
54,0.132447,7,5,1
80,0.101203,7,4,1
80,0.265836,7,7,0
80,0.101652,7,4,0
80,0.101204,7,4,1
80,0.265837,7,3,1
80,0.47794,7,7,0
80,0.102646,7,6,0
80,0.101206,7,3,1
80,0.265841,7,7,0
80,0.101652,7,5,0
80,0.101204,7,5,0
42,0.345572,7,3,0
42,0.262719,7,3,1
42,0.28955,7,3,1
42,0.317872,7,4,0
42,0.239301,7,2,1
42,0.264662,7,3,0
42,0.195621,7,4,1
42,0.217816,7,3,0
42,0.158524,7,2,0
42,0.113295,7,4,1
42,0.127993,7,4,0
42,0.09072,7,4,1
42,0.103005,7,4,0
42,0.072592,7,4,1
42,0.082827,7,4,1
42,0.094233,7,3,1
42,0.106904,7,4,0
42,0.0754,7,4,1
42,0.08596,7,4,0
42,0.060401,7,4,1
34,0.789386,7,1,0
34,0.109366,7,2,0
80,0.101203,7,3,1
80,0.265836,7,4,0
80,0.101652,7,3,1
80,0.2665,7,4,0
80,0.101654,7,1,1
80,0.266503,7,6,0
80,0.101654,7,3,1
80,0.266503,7,4,1
80,0.478687,7,4,1
80,0.68244,7,5,1
80,0.829901,7,4,0
54,0.149071,7,3,0
54,0.106254,7,3,1
54,0.120216,7,3,1
54,0.135623,7,6,0
54,0.096317,7,5,0
54,0.067792,7,4,1
54,0.077467,7,6,0
54,0.05438,7,3,1
54,0.062453,7,1,1
54,0.071498,7,3,0
54,0.050168,7,4,1
42,0.069201,7,3,0
42,0.048552,7,2,1
42,0.055911,7,2,1
42,0.06417,7,3,1
42,0.073418,7,2,1
42,0.083749,7,5,0
42,0.058831,7,2,1
42,0.067442,7,3,1
42,0.077076,7,3,1
42,0.087828,7,2,1
42,0.099793,7,3,1
42,0.113067,7,5,0
80,0.109705,7,1,1
80,0.278322,7,5,0
80,0.101694,7,6,0
80,0.101204,7,5,0
80,0.101203,7,3,0
80,0.101203,7,3,1
80,0.265836,7,7,0
80,0.101652,7,4,1
80,0.2665,7,4,0
80,0.101654,7,4,0
80,0.101204,7,4,0
54,0.057726,7,5,0
54,0.040515,7,5,0
54,0.028575,7,6,0
54,0.020371,7,5,1
54,0.02413,7,2,1
54,0.028384,7,4,0
54,0.02024,7,3,1
54,0.023982,7,3,1
54,0.028216,7,6,0
54,0.020126,7,6,0
54,0.014606,7,5,1
42,0.079854,7,4,1
42,0.090923,7,3,0
42,0.063937,7,5,1
42,0.073157,7,5,1
42,0.083458,7,5,1
42,0.094934,7,5,1
42,0.107682,7,3,1
34,0.101277,7,1,0
47,0.88783,0,0,1
47,0.936496,0,0,1
40,0.754491,0,2,0
40,0.756582,0,1,1
40,0.756365,0,0,1
40,0.756149,0,2,1
40,0.755932,0,4,0
40,0.758014,0,3,1
40,0.757798,0,2,1
40,0.757581,0,3,1
40,0.757365,0,2,1
40,0.757148,0,1,1
35,0.850949,0,5,1
35,0.850781,0,2,0
35,0.852194,0,3,1
83,0.563882,0,3,0
83,0.103323,0,2,1
83,0.268968,0,2,1
83,0.481443,0,1,1
83,0.684705,0,2,1
83,0.83134,7,3,1
83,0.91698,7,3,1
83,0.960954,7,5,0
83,0.143255,7,2,1
83,0.325792,7,5,1
83,0.542156,7,5,1
83,0.732537,7,3,1
83,0.860863,7,5,1
83,0.932595,7,1,1
83,0.968554,7,5,0
83,0.153264,7,2,1
83,0.339421,7,4,1
83,0.555955,7,4,1
83,0.74289,7,3,1
83,0.867041,7,4,1
43,0.521959,7,5,0
43,0.103453,7,5,0
43,0.10126,7,2,1
43,0.242808,7,6,1
43,0.413578,7,6,0
43,0.102586,7,4,1
43,0.244547,7,6,1
43,0.415505,7,4,0
43,0.102599,7,4,1
43,0.244564,7,4,1
43,0.415523,7,3,1
43,0.587942,7,3,1
43,0.733372,7,3,1
43,0.838659,7,1,1
43,0.906746,7,2,0
43,0.122387,7,1,1
43,0.270177,7,2,1
43,0.443464,7,1,1
43,0.613252,7,6,1
43,0.752732,7,4,0
79,0.778571,7,5,0
39,0.552876,7,2,1
39,0.705764,7,4,0
39,0.106372,7,6,1
39,0.249496,7,4,1
39,0.420967,7,4,1
39,0.592931,7,5,0
39,0.10427,7,3,1
39,0.246751,7,3,1
39,0.417941,7,4,1
39,0.590161,7,4,1
81,0.552147,7,5,1
81,0.740051,7,5,1
81,0.865354,7,5,1
81,0.934927,7,6,1
81,0.969678,7,3,1
79,0.10729,7,1,1
79,0.274796,7,2,0
79,0.101682,7,1,1
79,0.266545,7,3,1
79,0.478733,7,1,1
79,0.682479,7,2,1
79,0.829926,7,1,1
35,0.850781,0,2,1
35,0.850612,0,2,1
35,0.850444,0,2,1
35,0.850276,0,2,1
35,0.850107,0,1,0
35,0.851526,0,3,0
35,0.852933,0,4,1
35,0.852766,0,0,1
35,0.8526,0,0,1
35,0.852433,0,0,1
80,0.694021,0,2,1
80,0.837221,0,2,1
80,0.92013,0,3,1
80,0.962497,0,3,1
80,0.98277,0,2,1
80,0.992164,0,2,1
80,0.996454,0,5,1
80,0.998398,0,4,1
80,0.999277,0,5,1
80,0.999674,0,5,0
80,0.874195,7,4,1
80,0.939486,7,5,0
80,0.128126,7,6,1
80,0.304734,7,3,1
80,0.52027,7,4,0
80,0.10295,7,2,1
80,0.268417,7,2,1
80,0.480827,7,4,1
80,0.6842,7,4,0
80,0.104886,7,4,0
80,0.101211,7,5,0
80,0.101203,7,6,0
42,0.439223,7,2,1
42,0.472193,7,5,1
42,0.505372,7,2,1
42,0.538474,7,3,1
42,0.571214,7,4,1
42,0.60332,7,5,0
35,0.850781,0,2,1
35,0.850612,0,2,0
35,0.852027,0,2,1
35,0.85186,0,1,1
35,0.851692,0,4,1
35,0.851525,0,0,1
35,0.851357,0,0,1
35,0.85119,0,0,1
35,0.851022,0,2,1
35,0.850854,0,0,1
35,0.850686,0,0,1
35,0.850518,0,4,1
80,0.694021,0,1,1
80,0.837221,0,3,0
80,0.110172,0,3,0
80,0.101223,0,4,0
80,0.101203,0,3,0
80,0.101203,0,4,0
80,0.101203,0,2,0
80,0.101203,0,3,1
80,0.265836,7,4,0
80,0.101652,7,6,1
80,0.2665,7,6,1
80,0.478683,7,4,0
80,0.102651,7,3,1
80,0.267977,7,3,1
80,0.480335,7,5,0
80,0.102662,7,5,1
80,0.267993,7,2,1
80,0.480353,7,5,0
80,0.102662,7,2,1
80,0.267993,7,3,0
80,0.101659,7,2,0
80,0.101204,7,4,0
80,0.101203,7,3,0
80,0.101203,7,4,0
80,0.101203,7,2,1
80,0.265836,7,3,0
80,0.101652,7,3,0
80,0.101204,7,4,0
80,0.101203,7,4,1
80,0.265836,7,4,0
80,0.101652,7,4,0
80,0.101204,7,5,0
80,0.101203,7,4,0
80,0.101203,7,4,1
80,0.265836,7,4,0
80,0.101652,7,2,0
80,0.101204,7,4,0
80,0.101203,7,5,1
80,0.265836,7,6,0
80,0.101652,7,4,0
80,0.101204,7,5,0
80,0.101203,7,4,0
80,0.101203,7,3,0
80,0.101203,7,4,0
80,0.101203,7,5,0
80,0.101203,7,3,1
80,0.265836,7,2,1
80,0.477938,7,4,1
80,0.681824,7,4,0
80,0.104844,7,6,0
80,0.101211,7,4,0
80,0.101203,7,3,0
80,0.101203,7,5,0
80,0.101203,7,3,0
80,0.101203,7,6,0
80,0.101203,7,4,0
80,0.101203,7,4,1
80,0.265836,7,7,0
80,0.101652,7,3,1
80,0.2665,7,4,0
80,0.101654,7,4,0
80,0.101204,7,4,0
80,0.101203,7,2,0
80,0.101203,7,4,0
80,0.101203,7,4,0
80,0.101203,7,3,0
80,0.101203,7,3,0
80,0.101203,7,3,0
80,0.101203,7,3,0
80,0.101203,7,3,0
82,0.74256,7,2,0
82,0.107452,7,2,0
82,0.101271,7,0,1
82,0.242823,7,1,1
82,0.413594,7,1,1
82,0.586168,7,2,1
82,0.731997,7,1,1
80,0.101203,7,4,0
80,0.101203,7,2,1
80,0.265836,7,6,0
80,0.101652,7,5,0
80,0.101204,7,3,0
82,0.837727,7,3,1
82,0.90617,7,2,0
82,0.122246,7,1,1
82,0.269996,7,1,1
82,0.44327,7,3,1
82,0.613079,7,3,1
82,0.752601,7,5,0
82,0.107802,7,2,1
82,0.25136,7,1,1
82,0.423016,7,1,1
80,0.101203,7,4,0
54,0.351852,7,5,0
54,0.268095,7,1,1
54,0.295241,7,6,0
80,0.101203,7,3,0
80,0.101203,7,3,1
80,0.265836,7,2,0
80,0.101652,7,4,0
80,0.101204,7,3,0
80,0.101203,7,4,0
80,0.101203,7,3,0
80,0.101203,7,5,0
80,0.101203,7,4,0
42,0.439223,7,5,0
42,0.345572,7,2,0
42,0.262719,7,3,0
42,0.194058,7,3,1
42,0.21613,7,3,1
42,0.239881,7,1,1
42,0.26528,7,4,0
35,0.850781,0,2,0
35,0.852194,0,0,1
35,0.852027,0,0,1
35,0.851859,0,2,1
35,0.851692,0,1,0
35,0.853098,0,0,1
35,0.852931,0,0,1
35,0.852765,0,2,1
80,0.694021,0,4,0
80,0.105068,0,3,1
80,0.271536,0,3,1
80,0.484303,0,2,1
80,0.687045,0,3,1
80,0.832824,0,3,1
80,0.917776,0,3,0
80,0.120669,0,5,0
80,0.101247,0,3,1
80,0.265902,0,4,0
80,0.101652,0,5,0
80,0.101204,0,4,1
80,0.265837,7,6,1
80,0.47794,7,6,1
80,0.681826,7,5,1
80,0.82951,7,5,1
80,0.915995,7,4,0
80,0.120225,7,6,0
80,0.101246,7,4,1
80,0.2659,7,4,1
80,0.47801,7,5,1
80,0.681883,7,3,0
80,0.104845,7,3,1
80,0.271209,7,5,1
80,0.483939,7,2,1
80,0.686748,7,5,1
80,0.832635,7,6,0
80,0.109874,7,1,1
80,0.278569,7,2,1
80,0.492078,7,3,0
80,0.102742,7,5,1
80,0.268111,7,1,1
80,0.480485,7,6,0
80,0.102663,7,2,1
80,0.267994,7,7,0
80,0.101659,7,5,0
80,0.101204,7,4,0
80,0.101203,7,5,0
82,0.74256,7,3,0
82,0.107452,7,3,0
82,0.101271,7,1,1
82,0.242823,7,2,0
80,0.101203,7,2,0
80,0.101203,7,5,0
80,0.101203,7,5,0
80,0.101203,7,5,0
35,0.85236,0,2,1
35,0.852193,0,1,1
35,0.852026,0,1,0
35,0.853429,0,3,1
35,0.853263,0,1,1
35,0.853097,0,0,1
35,0.852931,0,0,1
35,0.852764,0,1,1
35,0.852597,0,0,1
35,0.852431,0,1,1
35,0.852264,0,2,1
35,0.852097,0,0,1
35,0.85193,0,0,1
80,0.694021,0,5,0
80,0.105068,0,2,0
80,0.101211,0,3,1
80,0.265849,0,3,1
80,0.477953,0,4,1
80,0.681836,0,3,1
80,0.829516,0,4,1
80,0.915999,7,4,0
80,0.120226,7,4,0
35,0.850781,0,1,1
35,0.850612,0,1,1
35,0.850444,0,1,1
35,0.850276,0,0,1
35,0.850107,0,4,1
35,0.849939,0,4,1
35,0.84977,0,4,1
35,0.849601,0,0,1
35,0.849432,0,0,1
80,0.694021,0,3,1
80,0.837221,0,5,1
80,0.92013,0,6,0
80,0.121287,0,5,0
80,0.101249,0,4,1
80,0.265904,0,6,1
80,0.478014,0,5,1
80,0.681887,0,3,1
80,0.829549,0,4,1
80,0.916016,0,6,1
80,0.960481,0,5,1
80,0.981825,7,6,0
80,0.188817,7,5,1
80,0.385988,7,7,0
80,0.102131,7,4,1
80,0.267209,7,6,1
80,0.479476,7,3,1
80,0.68309,7,5,0
80,0.104867,7,8,0
80,0.101211,7,3,1
80,0.265848,7,4,1
80,0.477952,7,4,1
80,0.681835,7,6,0
80,0.104844,7,3,1
80,0.271207,7,3,1
80,0.483937,7,3,1
80,0.686747,7,4,0
80,0.104932,7,4,1
80,0.271337,7,2,0
80,0.10167,7,4,0
80,0.101204,7,4,1
35,0.850781,0,1,1
35,0.850612,0,2,1
35,0.850444,0,1,1
35,0.850276,0,0,1
35,0.850107,0,4,1
35,0.849939,0,2,1
35,0.84977,0,2,1
35,0.849601,0,0,1
80,0.694021,0,4,0
80,0.105068,0,4,0
80,0.101211,0,5,0
80,0.101203,0,4,1
80,0.265836,0,3,1
80,0.477938,0,3,1
80,0.681824,0,3,1
80,0.829509,0,4,1
80,0.915995,0,3,0
80,0.120225,0,3,1
80,0.293511,0,6,0
80,0.101748,0,6,0
80,0.101204,7,6,0
80,0.101203,7,5,0
80,0.101203,7,2,1
80,0.265836,7,7,0
80,0.101652,7,6,0
80,0.101204,7,6,0
80,0.101203,7,3,0
80,0.101203,7,5,0
80,0.101203,7,3,1
80,0.265836,7,2,1
80,0.477938,7,4,0
80,0.102646,7,5,1
54,0.351852,7,5,0
82,0.74256,7,3,1
82,0.844854,7,3,1
82,0.910562,7,1,1
82,0.949841,7,4,1
82,0.972319,7,1,1
82,0.984862,7,2,1
82,0.991763,7,2,1
82,0.995531,7,1,1
82,0.997578,7,3,0
35,0.850949,0,2,0
35,0.85236,0,2,1
35,0.852193,0,2,1
35,0.852026,0,3,0
35,0.853429,0,1,1
35,0.853263,0,1,1
35,0.853097,0,2,1
35,0.852931,0,0,1
35,0.852764,0,1,1
35,0.852597,0,0,1
35,0.852431,0,1,1
35,0.852264,0,1,1
35,0.852097,0,0,1
35,0.85193,0,3,1
80,0.694021,0,4,0
80,0.105068,0,2,0
80,0.101211,0,4,1
80,0.265849,0,4,1
80,0.477953,0,3,1
80,0.681836,0,4,1
80,0.829516,7,3,0
80,0.109681,7,3,0
80,0.101222,7,3,1
80,0.265864,7,2,0
80,0.101652,7,4,0
80,0.101204,7,4,0
80,0.101203,7,4,0
80,0.101203,7,4,0
80,0.101203,7,3,1
80,0.265836,7,3,0
80,0.101652,7,6,0
80,0.101204,7,5,0
80,0.101203,7,5,0
80,0.101203,7,3,0
80,0.101203,7,4,1
80,0.265836,7,3,0
80,0.101652,7,6,0
80,0.101204,7,5,0
80,0.101203,7,3,0
80,0.101203,7,5,0
80,0.101203,7,3,1
80,0.265836,7,4,0
80,0.101652,7,4,1
80,0.2665,7,4,0
80,0.101654,7,3,1
80,0.266503,7,3,0
80,0.101654,7,4,0
80,0.101204,7,4,1
80,0.265837,7,2,1
80,0.47794,7,4,0
80,0.102646,7,4,1
80,0.267969,7,5,1
80,0.480327,7,3,0
80,0.102662,7,3,0
